stock_code,fiscal_year,revenue,operating_profit,net_income,total_assets,total_equity,total_liabilities,operating_margin,roe,debt_ratio,revenue_growth_rate,operating_profit_growth_rate,per_ratio,pbr_ratio,fcf,data_source,last_updated
048430,2021,184268819398,1142954833,2720484395,143318412875,118591904420,24726508455,0.6200,2.2900,20.8500,,,33.8763,0.7771,0,DART,2025-12-24T11:45:12
206650,2024,96035297831,34321335803,132032511461,202084808067,132032511461,70052296606,35.7400,100.0000,53.0600,38.4500,345.7800,3.2914,3.2914,0,DART,2025-12-24T11:45:13
206650,2023,69365660612,7699109509,111372946281,151805702960,104817641521,46988061439,11.1000,106.2500,44.8300,25.0600,-304.3000,3.9019,4.1459,0,DART,2025-12-24T11:45:13
206650,2022,55466694236,-3768601411,124509697969,162065914938,119435087069,42630827869,-6.7900,104.2500,35.6900,40.8300,-47.8700,3.4902,3.6385,0,DART,2025-12-24T11:45:13
206650,2021,39384938147,-7229530888,119998974334,150437840260,117262888207,33174952053,-18.3600,102.3300,28.2900,,,3.6214,3.7059,0,DART,2025-12-24T11:45:13
089850,2024,607104912645,34097053288,25102422549,557262843729,268936544132,288326299597,5.6200,9.3300,107.2100,11.6800,-30.9000,3.2098,0.2996,0,DART,2025-12-24T11:45:14
089850,2023,543627601474,49345273375,31021929101,528941047682,244455779295,284485268387,9.0800,12.6900,116.3700,20.9900,233.7900,2.5973,0.3296,0,DART,2025-12-24T11:45:14
089850,2022,449332240723,14783421578,2823260924,442771605223,213858338521,228913266702,3.2900,1.3200,107.0400,38.9900,-39.4300,28.5394,0.3768,0,DART,2025-12-24T11:45:14
089850,2021,323287060227,24409179808,16224758165,394731186935,209644285552,185086901383,7.5500,7.7400,88.2900,,,4.9661,0.3843,0,DART,2025-12-24T11:45:14
084440,2024,33282483966,-2020965888,-2800320149,23149050125,6366506068,16782544057,-6.0700,-43.9900,263.6100,4.5600,-624.7600,,3.0003,0,DART,2025-12-24T11:45:16
084440,2023,31831832251,385118878,-601260006,22829613504,9194480249,13635133255,1.2100,-6.5400,148.3000,1.1800,-83.5700,,2.0775,0,DART,2025-12-24T11:45:15
084440,2022,31461108081,2344664758,2150767807,18827517484,4377982495,14449534989,7.4500,49.1300,330.0500,,,8.8813,4.3631,0,DART,2025-12-24T11:45:15
032620,2024,190597484288,5162631425,-1565632899,160063614831,107773038232,52290576599,2.7100,-1.4500,48.5200,23.7300,47.1200,,1.8138,0,DART,2025-12-24T11:45:17
032620,2023,154040837400,3509125932,-2899308437,154996197723,113536458785,41459738938,2.2800,-2.5500,36.5200,15.5200,-47.9800,,1.7217,0,DART,2025-12-24T11:45:16
032620,2022,133343230209,6745714587,4107190518,161881202522,123506905057,38374297465,5.0600,3.3300,31.0700,19.3100,-32.3600,47.5942,1.5827,0,DART,2025-12-24T11:45:16
032620,2021,111761629334,9973077658,13614475445,149260844123,121007936727,28252907396,8.9200,11.2500,23.3500,,,14.3581,1.6154,0,DART,2025-12-24T11:45:16
264450,2024,103793319517,12370912733,21676241367,202677873136,176682622183,25995250953,11.9200,12.2700,14.7100,-30.9300,-57.4000,6.5560,0.8043,0,DART,2025-12-24T11:45:18
264450,2023,150278202365,29038985036,26404063328,204169438281,165092085034,39077353247,19.3200,15.9900,23.6700,12.3800,18.3200,5.3821,0.8608,0,DART,2025-12-24T11:45:18
264450,2022,133722826313,24541815189,21485809256,181625748914,142874328386,38751420528,18.3500,15.0400,27.1200,-3.8600,-22.9500,6.6141,0.9946,0,DART,2025-12-24T11:45:18
264450,2021,139088362724,31851878863,28803266494,168013554033,127525827680,40487726353,22.9000,22.5900,31.7500,,,4.9338,1.1144,0,DART,2025-12-24T11:45:18
078070,2024,125649459355,14347890468,9417341789,387718616568,356587039999,31131576569,11.4200,2.6400,8.7300,-26.7800,-55.9900,20.1147,0.5312,0,DART,2025-12-24T11:45:19
078070,2023,171599705010,32598433001,14519672056,391504528409,346721259310,44783269099,19.0000,4.1900,12.9200,13.2000,18.9300,13.0463,0.5463,0,DART,2025-12-24T11:45:19
078070,2022,151583235829,27409294612,26781128940,364915089051,323518740132,41396348919,18.0800,8.2800,12.8000,0.3900,-16.7500,7.0732,0.5855,0,DART,2025-12-24T11:45:19
078070,2021,150995968469,32924692468,37012848882,352382557034,306566590858,45815966176,21.8100,12.0700,14.9400,,,5.1179,0.6179,0,DART,2025-12-24T11:45:19
002920,2024,324603324420,-473712416,-6807745273,437508359877,328011975289,109496384588,-0.1500,-2.0800,33.3800,4.2200,-105.9100,,0.1796,0,DART,2025-12-24T11:45:20
002920,2023,311469920690,8019390028,13754878945,439604034118,335105442210,104498591908,2.5700,4.1000,31.1800,4.9600,19.2200,4.2822,0.1758,0,DART,2025-12-24T11:45:20
002920,2022,296756353988,6726401302,22144843478,427046002236,327234039553,99811962683,2.2700,6.7700,30.5000,7.3700,-9.8200,2.6598,0.1800,0,DART,2025-12-24T11:45:20
002920,2021,276391974385,7459015090,10346413405,409968041215,305113780408,104854260807,2.7000,3.3900,34.3700,,,5.6929,0.1930,0,DART,2025-12-24T11:45:20
024800,2024,152855246796,4925695156,70861960767,613070349614,495576000965,117494348649,3.2200,14.3000,23.7100,,,1.3124,0.1877,0,DART,2025-12-24T11:45:21
000700,2024,435867054050,18315439948,341098188949,478715425251,411670667039,67044758212,4.2000,82.8600,16.2900,27.5300,-12.8100,0.4596,0.3808,0,DART,2025-12-24T11:45:22
000700,2023,341773101419,21005544102,335323471672,514472137701,446364985165,68107152536,6.1500,75.1200,15.2600,-38.7100,-29.1500,0.4675,0.3512,0,DART,2025-12-24T11:45:22
000700,2022,557607368527,29646246718,336265538507,524926064872,445670895055,79255169817,5.3200,75.4500,17.7800,10.7000,45.7000,0.4662,0.3518,0,DART,2025-12-24T11:45:22
000700,2021,503704317701,20347476590,311338350362,501707092204,408044920590,93662171614,4.0400,76.3000,22.9500,,,0.5035,0.3842,0,DART,2025-12-24T11:45:22
054930,2024,339578152680,5813013246,24422836243,293530954823,147724393781,145806561042,1.7100,16.5300,98.7000,-0.4300,-68.2500,2.8191,0.4661,0,DART,2025-12-24T11:45:23
054930,2023,341055308847,18309702869,20095002637,236936562356,126955852855,109980709501,5.3700,15.8300,86.6300,12.2000,-12.4000,3.4262,0.5423,0,DART,2025-12-24T11:45:23
054930,2022,303961301436,20901452578,18323521091,218295008313,109737587728,108557420585,6.8800,16.7000,98.9200,15.9100,161.5500,3.7575,0.6274,0,DART,2025-12-24T11:45:23
054930,2021,262235681971,7991487391,12105576518,220466486589,94300841415,126165645174,3.0500,12.8400,133.7900,,,5.6875,0.7301,0,DART,2025-12-24T11:45:23
069330,2024,53558158467,244020616,891397724,43229983991,19488058128,23741925863,0.4600,4.5700,121.8300,1.1100,-174.9900,18.2125,0.8331,0,DART,2025-12-24T11:45:25
069330,2023,52968921282,-325392074,-3141579033,43479678131,18827777140,24651900991,-0.6100,-16.6900,130.9300,-15.2300,-108.4100,,0.8623,0,DART,2025-12-24T11:45:24
069330,2022,62484795893,3867134237,21778670705,37089622729,22844572663,14245050066,6.1900,95.3300,62.3600,-15.2200,-35.7900,0.7454,0.7107,0,DART,2025-12-24T11:45:24
069330,2021,73698612055,6023033337,17005471303,36962369365,18049285155,18913084210,8.1700,94.2200,104.7900,,,0.9547,0.8995,0,DART,2025-12-24T11:45:24
049520,2024,424657577159,21064136354,29799362262,280836275563,198456751729,82379523834,4.9600,15.0200,41.5100,27.8500,142.7700,3.6901,0.5541,0,DART,2025-12-24T11:45:26
049520,2023,332145486183,8676527801,11315635866,227663904891,159483579302,68180325589,2.6100,7.1000,42.7500,-0.2400,50.3700,9.7178,0.6895,0,DART,2025-12-24T11:45:25
049520,2022,332931159910,5770126034,6831686433,209114480951,148357853779,60756627172,1.7300,4.6000,40.9500,24.8900,-186.9000,16.0961,0.7412,0,DART,2025-12-24T11:45:25
049520,2021,266589411851,-6639792463,-16412596564,210114135035,139871553691,70242581344,-2.4900,-11.7300,50.2200,,,,0.7862,0,DART,2025-12-24T11:45:25
444920,2024,0,-37241850,254665598,12286127371,10674635497,1611491874,,2.3900,15.1000,,-23.2800,42.7981,1.0210,0,DART,2025-12-24T11:45:27
444920,2023,0,-48543250,52837821,11961208538,10419969899,1541238639,,0.5100,14.7900,,,206.2765,1.0460,0,DART,2025-12-24T11:45:26
446150,2024,0,-68424070,214181846,10760934210,9705337235,1055596975,,2.2100,10.8800,,29.4300,47.2141,1.0419,0,DART,2025-12-24T11:45:28
446150,2023,,-52865507,172759603,10554898145,9491155389,1063742756,,1.8200,11.2100,,,58.5345,1.0655,0,DART,2025-12-24T11:45:27
450940,2024,,-35961280,197874949,11332743186,9136591782,2196151404,,2.1700,24.0400,,5.8400,48.0672,1.0410,0,DART,2025-12-24T11:45:29
450940,2023,0,-33978460,57476368,11034131657,8938716833,2095414824,,0.6400,23.4400,,,165.4819,1.0641,0,DART,2025-12-24T11:45:28
473050,2024,0,-32866700,234032985,15438461196,13808645185,1629816011,,1.6900,11.8000,,171.4900,61.2540,1.0382,0,DART,2025-12-24T11:45:30
473050,2023,,-12105940,-14405021,2283775760,786751700,1497024060,,-1.8300,190.2800,,,,18.2211,0,DART,2025-12-24T11:45:30
474490,2024,0,-41667680,169169476,12601485062,10942791740,1658693322,,1.5500,15.1600,,,65.9560,1.0196,0,DART,2025-12-24T11:45:31
493790,2024,,-17100790,-25710868,2280312685,541805169,1738507516,,-4.7500,320.8700,,,,19.5619,0,DART,2025-12-24T11:45:31
003470,2024,122094571000,94753156000,,16800267411000,1634308431000,15165958980000,77.6100,,927.9700,29.6200,-26.6200,,0.4653,0,DART,2025-12-24T11:45:32
003470,2023,94190670000,129124926000,,16461846690000,1601494422000,14860352268000,137.0900,,927.9100,,,,0.4748,0,DART,2025-12-24T11:45:32
003475,2024,122094571000,94753156000,,16800267411000,1634308431000,15165958980000,77.6100,,927.9700,29.6200,-26.6200,,0.0302,0,DART,2025-12-24T11:45:33
003475,2023,94190670000,129124926000,,16461846690000,1601494422000,14860352268000,137.0900,,927.9100,,,,0.0308,0,DART,2025-12-24T11:45:33
072130,2024,53045913656,788654456,2972037425,71306113634,60112993653,11193119981,1.4900,4.9400,18.6200,44.7800,-144.3700,21.2607,1.0511,0,DART,2025-12-24T11:45:34
072130,2023,36639038647,-1777259096,1061192063,62948969391,54830211281,8118758110,-4.8500,1.9400,14.8100,21.9500,-310.1300,59.5441,1.1524,0,DART,2025-12-24T11:45:34
072130,2022,30044902862,845798193,2207360787,61023631583,53780737043,7242894540,2.8200,4.1000,13.4700,1.2200,-73.1300,28.6259,1.1749,0,DART,2025-12-24T11:45:34
072130,2021,29681809011,3147724544,14606475501,61716673610,52204135220,9512538390,10.6000,27.9800,18.2200,,,4.3260,1.2104,0,DART,2025-12-24T11:45:34
000220,2024,133147218082,11697341742,10289303485,207687399005,135063350825,72624048180,8.7900,7.6200,53.7700,-2.9600,3108.8200,7.4159,0.5650,0,DART,2025-12-24T11:45:36
000220,2023,137209588673,364537115,-5540581558,198213526767,120355654883,77857871884,0.2700,-4.6000,64.6900,-1.2000,-161.5700,,0.6340,0,DART,2025-12-24T11:45:35
000220,2022,138881056346,-592113629,-4425392926,195205072788,123374041412,71831031376,-0.4300,-3.5900,58.2200,20.0800,-149.3400,,0.6185,0,DART,2025-12-24T11:45:35
000220,2021,115655484997,1200168223,-920289067,192985287597,128685078168,64300209429,1.0400,-0.7200,49.9700,,,,0.5930,0,DART,2025-12-24T11:45:35
000225,2024,133147218082,11697341742,10289303485,207687399005,135063350825,72624048180,8.7900,7.6200,53.7700,-2.9600,3108.8200,1.1082,0.0844,0,DART,2025-12-24T11:45:37
000225,2023,137209588673,364537115,-5540581558,198213526767,120355654883,77857871884,0.2700,-4.6000,64.6900,-1.2000,-161.5700,,0.0947,0,DART,2025-12-24T11:45:36
000225,2022,138881056346,-592113629,-4425392926,195205072788,123374041412,71831031376,-0.4300,-3.5900,58.2200,20.0800,-149.3400,,0.0924,0,DART,2025-12-24T11:45:36
000225,2021,115655484997,1200168223,-920289067,192985287597,128685078168,64300209429,1.0400,-0.7200,49.9700,,,,0.0886,0,DART,2025-12-24T11:45:36
000227,2024,133147218082,11697341742,10289303485,207687399005,135063350825,72624048180,8.7900,7.6200,53.7700,-2.9600,3108.8200,0.3585,0.0273,0,DART,2025-12-24T11:45:38
000227,2023,137209588673,364537115,-5540581558,198213526767,120355654883,77857871884,0.2700,-4.6000,64.6900,-1.2000,-161.5700,,0.0306,0,DART,2025-12-24T11:45:37
000227,2022,138881056346,-592113629,-4425392926,195205072788,123374041412,71831031376,-0.4300,-3.5900,58.2200,20.0800,-149.3400,,0.0299,0,DART,2025-12-24T11:45:37
000227,2021,115655484997,1200168223,-920289067,192985287597,128685078168,64300209429,1.0400,-0.7200,49.9700,,,,0.0287,0,DART,2025-12-24T11:45:37
388720,2024,35168850105,395024451,-9052537864,117411457218,95028248429,22383208789,1.1200,-9.5300,23.5500,19.4000,-105.6400,,10.7332,0,DART,2025-12-24T11:45:39
388720,2023,29454386714,-7008150424,-6556244567,85811954161,34883623843,50928330318,-23.7900,-18.7900,145.9900,-23.3900,128.7500,,29.2389,0,DART,2025-12-24T11:45:38
388720,2022,38445045661,-3063639691,-2312336585,54603599767,39888085000,14715514767,-7.9700,-5.8000,36.8900,9.8800,-195.8600,,25.5706,0,DART,2025-12-24T11:45:38
388720,2021,34988701763,3195919041,3855635710,38055319460,20893118831,17162200629,9.1300,18.4500,82.1400,,,264.5376,48.8180,0,DART,2025-12-24T11:45:38
340930,2024,59689568831,-16722746774,-28707577238,168762499779,41372702804,127389796975,-28.0200,-69.3900,307.9100,55.0100,65.4200,,1.3931,0,DART,2025-12-24T11:45:40
340930,2023,38507805865,-10108980369,-13224110578,174510680249,69840197411,104670482838,-26.2500,-18.9300,149.8700,-18.8800,-47.5700,,0.8252,0,DART,2025-12-24T11:45:40
340930,2022,47468577156,-19282004973,14477765505,156003228014,59486869578,96516358436,-40.6200,24.3400,162.2500,61.7000,231.4700,3.9809,0.9689,0,DART,2025-12-24T11:45:40
340930,2021,29355057248,-5817195175,-2361387624,88853255733,46274088373,42579167360,-19.8200,-5.1000,92.0200,,,,1.2455,0,DART,2025-12-24T11:45:40
023410,2024,1393301260353,55002985748,882290400377,2374868308802,1026691337024,1348176971778,3.9500,85.9400,131.3100,-5.4400,-34.8600,0.3255,0.2797,0,DART,2025-12-24T11:45:41
023410,2023,1473426055245,84442700646,65621309180,2286216042745,1067945492634,1218270550111,5.7300,6.1400,114.0800,4.6700,54.3200,4.3768,0.2689,0,DART,2025-12-24T11:45:41
023410,2022,1407717459055,54719955238,892615790812,2030421858750,937596247581,1092825611169,3.8900,95.2000,116.5600,4.6400,-1.2300,0.3218,0.3063,0,DART,2025-12-24T11:45:41
023410,2021,1345328206053,55400228501,878257284515,2276820452893,893540153242,1383280299651,4.1200,98.2900,154.8100,,,0.3270,0.3214,0,DART,2025-12-24T11:45:41
056080,2024,26038009171,-4223672227,-3191416402,54727736447,35703756043,19023980404,-16.2200,-8.9400,53.2800,-14.4000,-9.6800,,14.9928,0,DART,2025-12-24T11:45:43
056080,2023,30417114433,-4676140066,-5176352500,58849978205,38895172445,19954805760,-15.3700,-13.3100,51.3000,-38.7100,-230.9000,,13.7626,0,DART,2025-12-24T11:45:42
056080,2022,49628864302,3572180206,4877087012,61174281607,44071524945,17102756662,7.2000,11.0700,38.8100,79.5100,-155.7100,109.7578,12.1461,0,DART,2025-12-24T11:45:42
056080,2021,27646299082,-6412514245,-1434545813,53085307163,39130850543,13954456620,-23.1900,-3.6700,35.6600,,,,13.6797,0,DART,2025-12-24T11:45:42
468760,2024,0,-42893810,130588270,10076227605,8562870882,1513356723,,1.5300,17.6700,,123.7000,68.1838,1.0398,0,DART,2025-12-24T11:45:44
468760,2023,0,-19174640,-21019233,1994409447,602388112,1392021335,,-3.4900,231.0800,,,,14.7812,0,DART,2025-12-24T11:45:43
488060,2024,0,-29621740,9620684,10862190797,9351733110,1510457687,,0.1000,16.1500,,,998.3906,1.0271,0,DART,2025-12-24T11:45:44
084370,2024,338067812312,61177012897,65440277257,539499743575,435742335000,103757408575,18.1000,15.0200,23.8100,22.2500,151.4900,26.8240,4.0285,0,DART,2025-12-24T11:45:46
084370,2023,276533350776,24325728964,25397015593,436989837327,368475409140,68514428187,8.8000,6.8900,18.5900,-10.9800,-54.6500,69.1171,4.7639,0,DART,2025-12-24T11:45:45
084370,2022,310632917779,53640954367,42595162228,434013808798,346702038418,87311770380,17.2700,12.2900,25.1800,-4.3000,-27.4300,41.2105,5.0630,0,DART,2025-12-24T11:45:45
084370,2021,324575857261,73911986136,63193771953,382891842028,310740586788,72151255240,22.7700,20.3400,23.2200,,,27.7776,5.6490,0,DART,2025-12-24T11:45:45
240600,2024,31123708985,-3933638158,-3174332133,64718271624,45209968702,19508302922,-12.6400,-7.0200,43.1500,-34.4700,-161.6600,,0.6099,0,DART,2025-12-24T11:45:47
240600,2023,47497623102,6379656267,-1813571109,70492063545,47847141841,22644921704,13.4300,-3.7900,47.3300,,,,0.5763,0,DART,2025-12-24T11:45:46
221800,2024,25040388758,-3126636515,-2840499099,44982871348,34427465466,10555405882,-12.4900,-8.2500,30.6600,-18.6800,133.6800,,1.7271,0,DART,2025-12-24T11:45:48
221800,2023,30792036515,-1337992226,645895277,49199391119,37991410209,11207980910,-4.3500,1.7000,29.5000,,,92.0568,1.5651,0,DART,2025-12-24T11:45:47
179900,2024,18560210791,-32244174319,-22739003198,160639757471,74552206980,86087550491,-173.7300,-30.5000,115.4700,-4.1400,63.4100,,5.0864,0,DART,2025-12-24T11:45:49
179900,2023,19361163288,-19731810602,-29567648376,100826589268,17215221507,83611367761,-101.9100,-171.7500,485.6800,-46.8700,325.2100,,22.0273,0,DART,2025-12-24T11:45:48
179900,2022,36443362536,-4640515978,-12053014147,115275081672,47305737142,67969344530,-12.7300,-25.4800,143.6800,-19.3700,108.9100,,8.0161,0,DART,2025-12-24T11:45:48
179900,2021,45199738788,-2221320479,1273759866,93688772373,60725089760,32963682613,-4.9100,2.1000,54.2800,,,297.7054,6.2446,0,DART,2025-12-24T11:45:48
263050,2024,9526610583,-26508412156,-29498584759,66511116467,42465058141,24046058326,-278.2600,-69.4700,56.6300,7136.1000,-11.0000,,0.7841,0,DART,2025-12-24T11:45:50
263050,2023,131654000,-29783867707,-28342103922,72704772818,63195703249,9509069569,-22622.8400,-44.8500,15.0500,-38.9500,-18.9200,,0.5269,0,DART,2025-12-24T11:45:49
263050,2022,215662000,-36733227143,-34470151241,104462554512,90866730836,13595823676,-17032.7800,-37.9300,14.9600,,9.4600,,0.3665,0,DART,2025-12-24T11:45:49
263050,2021,73543000,-33559845766,-29574857012,113684235103,72033375167,41650859936,-45632.9600,-41.0600,57.8200,,,,0.4623,0,DART,2025-12-24T11:45:49
000100,2024,2067791451854,54880319609,69760444185,2942048836634,2150670010559,791378826075,2.6500,3.2400,36.8000,11.2300,-3.3100,133.2035,4.3207,0,DART,2025-12-24T11:45:51
000100,2023,1858983759666,56759795062,119779062365,2814070521926,2101732643463,712337878463,3.0500,5.7000,33.8900,4.6800,57.5400,77.5789,4.4213,0,DART,2025-12-24T11:45:51
000100,2022,1775846942745,36028967211,90592526174,2472728072149,2007806369446,464921702703,2.0300,4.5100,23.1600,5.2200,-25.8600,102.5728,4.6281,0,DART,2025-12-24T11:45:51
000100,2021,1687810317744,48596120264,99126677873,2463811804950,1935889087603,527922717347,2.8800,5.1200,27.2700,,,93.7420,4.8000,0,DART,2025-12-24T11:45:51
000105,2024,2067791451854,54880319609,69760444185,2942048836634,2150670010559,791378826075,2.6500,3.2400,36.8000,11.2300,-3.3100,1.7453,0.0566,0,DART,2025-12-24T11:45:52
000105,2023,1858983759666,56759795062,119779062365,2814070521926,2101732643463,712337878463,3.0500,5.7000,33.8900,4.6800,57.5400,1.0165,0.0579,0,DART,2025-12-24T11:45:52
000105,2022,1775846942745,36028967211,90592526174,2472728072149,2007806369446,464921702703,2.0300,4.5100,23.1600,5.2200,-25.8600,1.3440,0.0606,0,DART,2025-12-24T11:45:52
000105,2021,1687810317744,48596120264,99126677873,2463811804950,1935889087603,527922717347,2.8800,5.1200,27.2700,,,1.2283,0.0629,0,DART,2025-12-24T11:45:52
003460,2024,7790106398,12200935029,17778797328,771352960922,511233305479,260119655443,156.6200,3.4800,50.8800,45.9300,-2940.5700,9.2969,0.3233,0,DART,2025-12-24T11:45:53
003460,2023,5338227014,-429524300,,802953282668,506052350529,296900932139,-8.0500,,58.6700,,,,0.3266,0,DART,2025-12-24T11:45:53
003465,2024,7790106398,12200935029,17778797328,771352960922,511233305479,260119655443,156.6200,3.4800,50.8800,45.9300,-2940.5700,2.7770,0.0966,0,DART,2025-12-24T11:45:54
003465,2023,5338227014,-429524300,,802953282668,506052350529,296900932139,-8.0500,,58.6700,,,,0.0976,0,DART,2025-12-24T11:45:54
191410,2024,37542868390,-475747723,-538643672,63862695171,24996477487,38866217684,-1.2700,-2.1500,155.4900,29.3700,-152.0300,,1.2640,0,DART,2025-12-24T11:45:55
